dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.445901,0.982413,6.870123,1.212859,-0.003018,-0.001633,0.833008
0.020000,6.462163,1.000410,6.894378,1.212769,-0.004475,-0.072866,0.839015
0.020000,6.478313,1.018502,6.918630,1.212574,-0.009760,-0.264250,0.845018
0.020000,6.494353,1.036687,6.942878,1.212433,-0.007061,0.134995,0.851017
0.020000,6.510281,1.054967,6.967124,1.212266,-0.008340,-0.063956,0.857010
0.020000,6.526097,1.073337,6.991365,1.212051,-0.010736,-0.119825,0.862997
0.020000,6.541799,1.091798,7.015600,1.211763,-0.014393,-0.182864,0.868977
0.020000,6.557387,1.110349,7.039830,1.211517,-0.012305,0.104429,0.874949
0.020000,6.572860,1.128988,7.064055,1.211246,-0.013557,-0.062596,0.880913
0.020000,6.588218,1.147714,7.088274,1.210925,-0.016037,-0.124029,0.886869
0.020000,6.603460,1.166525,7.112484,1.210533,-0.019643,-0.180267,0.892814
0.020000,6.618585,1.185421,7.136688,1.210185,-0.017398,0.112253,0.898749
0.020000,6.633593,1.204400,7.160884,1.209812,-0.018608,-0.060520,0.904673
0.020000,6.648484,1.223462,7.185073,1.209414,-0.019905,-0.064849,0.910585
0.020000,6.663255,1.242603,7.209251,1.208897,-0.025850,-0.297241,0.916484
0.020000,6.677908,1.261823,7.233420,1.208452,-0.022280,0.178499,0.922370
0.020000,6.692442,1.281122,7.257579,1.207983,-0.023435,-0.057774,0.928242
0.020000,6.706857,1.300498,7.281729,1.207492,-0.024577,-0.057069,0.934101
0.020000,6.721152,1.319949,7.305868,1.206933,-0.027908,-0.166571,0.939943
0.020000,6.735326,1.339473,7.329995,1.206341,-0.029643,-0.086736,0.945770
