dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.211306,0.170308,3.230000,1.000000,0.000000,0.000000,0.163194
0.020000,3.231037,0.173580,3.250000,1.000000,0.000000,0.000000,0.165480
0.020000,3.250760,0.176897,3.270000,1.000000,0.000000,0.000000,0.167788
0.020000,3.270475,0.180260,3.290000,1.000000,0.000000,0.000000,0.170119
0.020000,3.290182,0.183670,3.310000,1.000000,0.000000,0.000000,0.172473
0.020000,3.309882,0.187125,3.330000,1.000000,0.000000,0.000000,0.174849
0.020000,3.329572,0.190628,3.350000,1.000000,0.000000,0.000000,0.177248
0.020000,3.349254,0.194178,3.370000,1.000000,0.000000,0.000000,0.179670
0.020000,3.368928,0.197776,3.390000,1.000000,0.000000,0.000000,0.182116
0.020000,3.388593,0.201423,3.410000,1.000000,0.000000,0.000000,0.184585
0.020000,3.408249,0.205118,3.430000,1.000000,0.000000,0.000000,0.187077
0.020000,3.427895,0.208863,3.450000,1.000000,0.000000,0.000000,0.189593
0.020000,3.447532,0.212657,3.470000,1.000000,0.000000,0.000000,0.192134
0.020000,3.467159,0.216501,3.490000,1.000000,0.000000,0.000000,0.194698
0.020000,3.486776,0.220396,3.510000,1.000000,0.000000,0.000000,0.197287
0.020000,3.506383,0.224341,3.530000,1.000000,0.000000,0.000000,0.199900
0.020000,3.525979,0.228338,3.550000,1.000000,0.000000,0.000000,0.202538
0.020000,3.545565,0.232388,3.570000,1.000000,0.000000,0.000000,0.205201
0.020000,3.565140,0.236489,3.590000,1.000000,0.000000,0.000000,0.207889
0.020000,3.584704,0.240644,3.610000,1.000000,0.000000,0.000000,0.210602
0.020000,3.604257,0.244851,3.630000,1.000000,0.000000,0.000000,0.213341
0.020000,3.623797,0.249113,3.650000,1.000000,0.000000,0.000000,0.216105
0.020000,3.643326,0.253429,3.670000,1.000000,0.000000,0.000000,0.218895
0.020000,3.662842,0.257799,3.690000,1.000000,0.000000,0.000000,0.221711
0.020000,3.682346,0.262225,3.710000,1.000000,0.000000,0.000000,0.224553
0.020000,3.701838,0.266706,3.730000,1.000000,0.000000,0.000000,0.227421
0.020000,3.721317,0.271244,3.750000,1.000000,0.000000,0.000000,0.230316
0.020000,3.740782,0.275838,3.770000,1.000000,0.000000,0.000000,0.233238
0.020000,3.760234,0.280489,3.790000,1.000000,0.000000,0.000000,0.236186
0.020000,3.779671,0.285198,3.810000,1.000000,0.000000,0.000000,0.239162
0.020000,3.799095,0.289964,3.830000,1.000000,0.000000,0.000000,0.242165
0.020000,3.818504,0.294790,3.850000,1.000000,0.000000,0.000000,0.245195
0.020000,3.837898,0.299675,3.870000,1.000000,0.000000,0.000000,0.248253
0.020000,3.857278,0.304619,3.890000,1.000000,0.000000,0.000000,0.251339
0.020000,3.876642,0.309623,3.910000,1.000000,0.000000,0.000000,0.254453
0.020000,3.895990,0.314687,3.930000,1.000000,0.000000,0.000000,0.257594
0.020000,3.915321,0.319813,3.950000,1.000000,0.000000,0.000000,0.260765
0.020000,3.934637,0.325000,3.970000,1.000000,0.000000,0.000000,0.263963
0.020000,3.953936,0.330250,3.990000,1.000000,0.000000,0.000000,0.267191
0.020000,3.973218,0.335561,4.010000,1.000000,0.000000,0.000000,0.270447
0.020000,3.992482,0.340936,4.030000,1.000000,0.000000,0.000000,0.273732
0.020000,4.011728,0.346375,4.050000,1.000000,0.000000,0.000000,0.277047
0.020000,4.030956,0.351877,4.070000,1.000000,0.000000,0.000000,0.280390
0.020000,4.050166,0.357444,4.090000,1.000000,0.000000,0.000000,0.283764
0.020000,4.069357,0.363076,4.110000,1.000000,0.000000,0.000000,0.287167
0.020000,4.088528,0.368774,4.130000,1.000000,0.000000,0.000000,0.290600
0.020000,4.107679,0.374537,4.150000,1.000000,0.000000,0.000000,0.294063
0.020000,4.126811,0.380367,4.170000,1.000000,0.000000,0.000000,0.297556
0.020000,4.145922,0.386265,4.190000,1.000000,0.000000,0.000000,0.301079
0.020000,4.165012,0.392230,4.210000,1.000000,0.000000,0.000000,0.304633
0.020000,4.184080,0.398263,4.230000,1.000000,0.000000,0.000000,0.308218
0.020000,4.203126,0.404364,4.250000,1.000000,0.000000,0.000000,0.311833
0.020000,4.222150,0.410535,4.270000,1.000000,0.000000,0.000000,0.315479
0.020000,4.241152,0.416775,4.290000,1.000000,0.000000,0.000000,0.319157
0.020000,4.260130,0.423086,4.310000,1.000000,0.000000,0.000000,0.322866
0.020000,4.279085,0.429467,4.330000,1.000000,0.000000,0.000000,0.326605
0.020000,4.298015,0.435919,4.350000,1.000000,0.000000,0.000000,0.330377
0.020000,4.316922,0.442443,4.370000,1.000000,0.000000,0.000000,0.334180
0.020000,4.335803,0.449039,4.390000,1.000000,0.000000,0.000000,0.338014
0.020000,4.354658,0.455708,4.410000,1.000000,0.000000,0.000000,0.341881
0.020000,4.373487,0.462450,4.430000,1.000000,0.000000,0.000000,0.345779
0.020000,4.392290,0.469265,4.450000,1.000000,0.000000,0.000000,0.349710
0.020000,4.411066,0.476155,4.470000,1.000000,0.000000,0.000000,0.353672
0.020000,4.429815,0.483119,4.490000,1.000000,0.000000,0.000000,0.357667
0.020000,4.448534,0.490159,4.510000,1.000000,0.000000,0.000000,0.361694
0.020000,4.467226,0.497274,4.530000,1.000000,0.000000,0.000000,0.365754
0.020000,4.485889,0.504465,4.550000,1.000000,0.000000,0.000000,0.369846
0.020000,4.504521,0.511733,4.570000,1.000000,0.000000,0.000000,0.373971
0.020000,4.523124,0.519078,4.590000,1.000000,0.000000,0.000000,0.378128
0.020000,4.541695,0.526500,4.610000,1.000000,0.000000,0.000000,0.382318
0.020000,4.560236,0.534001,4.630000,1.000000,0.000000,0.000000,0.386540
0.020000,4.578744,0.541580,4.650000,1.000000,0.000000,0.000000,0.390795
0.020000,4.597219,0.549238,4.670000,1.000000,0.000000,0.000000,0.395083
0.020000,4.615662,0.556975,4.690000,1.000000,0.000000,0.000000,0.399404
0.020000,4.634071,0.564793,4.710000,1.000000,0.000000,0.000000,0.403758
0.020000,4.652446,0.572691,4.730000,1.000000,0.000000,0.000000,0.408145
0.020000,4.670785,0.580669,4.750000,1.000000,0.000000,0.000000,0.412564
0.020000,4.689089,0.588729,4.770000,1.000000,0.000000,0.000000,0.417016
0.020000,4.707357,0.596871,4.790000,1.000000,0.000000,0.000000,0.421501
0.020000,4.725588,0.605094,4.810000,1.000000,0.000000,0.000000,0.426019
0.020000,4.743782,0.613401,4.830000,1.000000,0.000000,0.000000,0.430569
0.020000,4.761937,0.621790,4.850000,1.000000,0.000000,0.000000,0.435153
0.020000,4.780054,0.630263,4.870000,1.000000,0.000000,0.000000,0.439768
0.020000,4.798131,0.638819,4.890000,1.000000,0.000000,0.000000,0.444417
0.020000,4.816168,0.647460,4.910000,1.000000,0.000000,0.000000,0.449098
0.020000,4.834164,0.656186,4.930000,1.000000,0.000000,0.000000,0.453811
0.020000,4.852119,0.664996,4.950000,1.000000,0.000000,0.000000,0.458557
0.020000,4.870032,0.673892,4.970000,1.000000,0.000000,0.000000,0.463335
0.020000,4.887901,0.682874,4.990000,1.000000,0.000000,0.000000,0.468145
0.020000,4.905728,0.691941,5.010000,1.000000,0.000000,0.000000,0.472986
0.020000,4.923509,0.701095,5.030000,1.000000,0.000000,0.000000,0.477860
0.020000,4.941247,0.710337,5.050000,1.000000,0.000000,0.000000,0.482765
0.020000,4.958938,0.719665,5.070000,1.000000,0.000000,0.000000,0.487702
0.020000,4.976583,0.729080,5.090000,1.000000,0.000000,0.000000,0.492670
0.020000,4.994181,0.738584,5.110000,1.000000,0.000000,0.000000,0.497669
0.020000,5.011730,0.748176,5.130000,1.000000,0.000000,0.000000,0.502699
0.020000,5.029232,0.757856,5.150000,1.000000,0.000000,0.000000,0.507760
0.020000,5.046684,0.767625,5.170000,1.000000,0.000000,0.000000,0.512851
0.020000,5.064085,0.777483,5.190000,1.000000,0.000000,0.000000,0.517972
0.020000,5.081436,0.787430,5.210000,1.000000,0.000000,0.000000,0.523123
0.020000,5.098736,0.797466,5.230000,1.000000,0.000000,0.000000,0.528304
0.020000,5.115983,0.807592,5.250000,1.000000,0.000000,0.000000,0.533514
0.020000,5.133176,0.817809,5.270000,1.000000,0.000000,0.000000,0.538753
0.020000,5.150316,0.828115,5.290000,1.000000,0.000000,0.000000,0.544021
0.020000,5.167401,0.838512,5.310000,1.000000,0.000000,0.000000,0.549317
0.020000,5.184431,0.848999,5.330000,1.000000,0.000000,0.000000,0.554641
0.020000,5.201405,0.859577,5.350000,1.000000,0.000000,0.000000,0.559993
0.020000,5.218321,0.870247,5.370000,1.000000,0.000000,0.000000,0.565372
0.020000,5.235180,0.881007,5.390000,1.000000,0.000000,0.000000,0.570778
0.020000,5.251980,0.891858,5.410000,1.000000,0.000000,0.000000,0.576211
0.020000,5.268721,0.902801,5.430000,1.000000,0.000000,0.000000,0.581669
0.020000,5.285402,0.913835,5.450000,1.000000,0.000000,0.000000,0.587154
0.020000,5.302022,0.924961,5.470000,1.000000,0.000000,0.000000,0.592663
0.020000,5.318580,0.936178,5.490000,1.000000,0.000000,0.000000,0.598197
0.020000,5.335075,0.947487,5.510000,1.000000,0.000000,0.000000,0.603756
0.020000,5.351508,0.958887,5.530000,1.000000,0.000000,0.000000,0.609338
0.020000,5.367876,0.970380,5.550000,1.000000,0.000000,0.000000,0.614943
0.020000,5.384180,0.981964,5.570000,1.000000,0.000000,0.000000,0.620572
