dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.508175,3.933770,15.124963,1.093277,-0.005174,-0.006549,6.015349
0.020000,14.529251,3.927956,15.146827,1.093170,-0.005304,-0.006515,6.012719
0.020000,14.550310,3.922087,15.168688,1.093062,-0.005433,-0.006481,6.010092
0.020000,14.571350,3.916165,15.190546,1.092871,-0.009545,-0.205571,6.007470
0.020000,14.592371,3.910187,15.212400,1.092723,-0.007414,0.106548,6.004851
0.020000,14.613374,3.904156,15.234252,1.092606,-0.005830,0.079190,6.002235
0.020000,14.634359,3.898070,15.256102,1.092487,-0.005955,-0.006253,5.999623
0.020000,14.655326,3.891931,15.277949,1.092365,-0.006079,-0.006213,5.997015
0.020000,14.676275,3.885737,15.299794,1.092241,-0.006203,-0.006172,5.994411
0.020000,14.697204,3.879490,15.321636,1.092115,-0.006326,-0.006131,5.991810
0.020000,14.718115,3.873188,15.343476,1.091986,-0.006447,-0.006088,5.989213
0.020000,14.739007,3.866834,15.365313,1.091854,-0.006568,-0.006045,5.986621
0.020000,14.759880,3.860426,15.387147,1.091721,-0.006688,-0.006000,5.984032
0.020000,14.780732,3.853966,15.408977,1.091486,-0.011759,-0.253553,5.981448
0.020000,14.801564,3.847452,15.430804,1.091338,-0.007364,0.219754,5.978868
0.020000,14.822377,3.840886,15.452628,1.091198,-0.007037,0.016358,5.976292
0.020000,14.843170,3.834267,15.474449,1.091054,-0.007152,-0.005727,5.973721
0.020000,14.863943,3.827596,15.496267,1.090909,-0.007265,-0.005678,5.971154
0.020000,14.884697,3.820872,15.518082,1.090762,-0.007378,-0.005628,5.968591
0.020000,14.905430,3.814096,15.539895,1.090612,-0.007489,-0.005577,5.966033
0.020000,14.926143,3.807268,15.561704,1.090460,-0.007600,-0.005525,5.963479
0.020000,14.946835,3.800389,15.583510,1.090306,-0.007709,-0.005472,5.960930
0.020000,14.967507,3.793457,15.605313,1.090149,-0.007818,-0.005419,5.958385
0.020000,14.988158,3.786474,15.627113,1.089991,-0.007925,-0.005365,5.955845
0.020000,15.008787,3.779440,15.648908,1.089778,-0.010626,-0.135051,5.953310
0.020000,15.029395,3.772355,15.670700,1.089570,-0.010399,0.011319,5.950780
0.020000,15.049981,3.765219,15.692488,1.089406,-0.008214,0.109292,5.948255
0.020000,15.070547,3.758033,15.714273,1.089240,-0.008315,-0.005047,5.945735
0.020000,15.091090,3.750795,15.736054,1.089071,-0.008414,-0.004989,5.943219
0.020000,15.111613,3.743508,15.757832,1.088901,-0.008513,-0.004929,5.940709
0.020000,15.132114,3.736170,15.779607,1.088729,-0.008610,-0.004869,5.938203
0.020000,15.152593,3.728781,15.801378,1.088555,-0.008706,-0.004809,5.935703
0.020000,15.173050,3.721343,15.823145,1.088379,-0.008801,-0.004747,5.933208
0.020000,15.193486,3.713856,15.844909,1.088201,-0.008895,-0.004685,5.930717
0.020000,15.213899,3.706318,15.866670,1.088021,-0.008988,-0.004622,5.928233
0.020000,15.234290,3.698731,15.888427,1.087840,-0.009079,-0.004559,5.925753
0.020000,15.254659,3.691095,15.910180,1.087656,-0.009169,-0.004495,5.923279
0.020000,15.275005,3.683410,15.931929,1.087471,-0.009257,-0.004430,5.920810
0.020000,15.295329,3.675677,15.953675,1.087271,-0.009989,-0.036603,5.918346
0.020000,15.315629,3.667895,15.975415,1.087017,-0.012721,-0.136584,5.915888
0.020000,15.335906,3.660064,15.997151,1.086828,-0.009461,0.162979,5.913436
0.020000,15.356160,3.652186,16.018884,1.086637,-0.009543,-0.004067,5.910989
0.020000,15.376392,3.644259,16.040613,1.086444,-0.009623,-0.003999,5.908548
0.020000,15.396600,3.636285,16.062338,1.086250,-0.009701,-0.003930,5.906112
0.020000,15.416786,3.628262,16.084059,1.086055,-0.009779,-0.003861,5.903682
0.020000,15.436948,3.620193,16.105776,1.085858,-0.009854,-0.003791,5.901257
0.020000,15.457087,3.612075,16.127490,1.085659,-0.009929,-0.003720,5.898838
0.020000,15.477202,3.603911,16.149199,1.085459,-0.010002,-0.003649,5.896425
0.020000,15.497294,3.595700,16.170904,1.085258,-0.010073,-0.003578,5.894018
0.020000,15.517363,3.587442,16.192605,1.085055,-0.010143,-0.003505,5.891617
0.020000,15.537408,3.579138,16.214302,1.084850,-0.010212,-0.003433,5.889221
0.020000,15.557429,3.570787,16.235995,1.084645,-0.010279,-0.003360,5.886831
0.020000,15.577426,3.562390,16.257684,1.084438,-0.010345,-0.003286,5.884447
0.020000,15.597400,3.553947,16.279368,1.084230,-0.010409,-0.003212,5.882069
0.020000,15.617349,3.545458,16.301049,1.084020,-0.010472,-0.003137,5.879697
0.020000,15.637275,3.536924,16.322725,1.083810,-0.010533,-0.003062,5.877331
0.020000,15.657176,3.528344,16.344397,1.083598,-0.010593,-0.002986,5.874971
0.020000,15.677053,3.519719,16.366064,1.083385,-0.010651,-0.002910,5.872617
0.020000,15.696906,3.511050,16.387728,1.083171,-0.010708,-0.002834,5.870269
0.020000,15.716735,3.502335,16.409387,1.082955,-0.010763,-0.002757,5.867927
0.020000,15.736539,3.493576,16.431042,1.082739,-0.010817,-0.002680,5.865591
0.020000,15.756318,3.484772,16.452692,1.082522,-0.010869,-0.002602,5.863262
0.020000,15.776074,3.475924,16.474338,1.082303,-0.010919,-0.002524,5.860938
0.020000,15.795804,3.467033,16.495979,1.082057,-0.012324,-0.070239,5.858621
0.020000,15.815509,3.458097,16.517616,1.081831,-0.011275,0.052431,5.856310
0.020000,15.835190,3.449118,16.539248,1.081612,-0.010958,0.015845,5.854006
0.020000,15.854846,3.440096,16.560876,1.081392,-0.011001,-0.002112,5.851707
0.020000,15.874477,3.431030,16.582500,1.081171,-0.011041,-0.002032,5.849415
0.020000,15.894083,3.421921,16.604119,1.080950,-0.011080,-0.001953,5.847129
0.020000,15.913665,3.412769,16.625733,1.080727,-0.011118,-0.001872,5.844849
